date,1. open,2. high,3. low,4. close,5. volume
2023-03-17 17:00:00,377.5935,378.5806,377.3322,378.4548,1356833.0
2023-03-17 18:00:00,378.5322,378.6774,377.4096,378.3677,388541.0
2023-03-17 19:00:00,378.3677,378.5709,377.6516,378.4838,54862.0
2023-03-20 04:00:00,374.9903,376.4516,372.7548,375.7548,186501.0
2023-03-20 05:00:00,375.8806,377.4967,375.4838,377.2838,186962.0
2023-03-20 06:00:00,377.2838,378.2032,376.7419,378.0096,266611.0
2023-03-20 07:00:00,377.9612,378.1838,376.558,377.3225,347392.0
2023-03-20 08:00:00,377.3321,379.258,373.2387,378.687,984645.0
2023-03-20 09:00:00,378.7064,379.4806,377.487,379.0451,9275835.0
2023-03-20 10:00:00,379.0451,380.4967,378.2903,380.3612,10648547.0
2023-03-20 11:00:00,380.3612,381.4548,379.708,379.7903,9205233.0
2023-03-20 12:00:00,379.7903,380.5354,378.1258,380.2258,9820467.0
2023-03-20 13:00:00,380.2258,381.1354,380.0999,380.3419,6576955.0
2023-03-20 14:00:00,380.3322,380.6612,379.3064,380.0419,7559064.0
2023-03-20 15:00:00,380.0322,381.4139,379.6016,380.9612,14643504.0
2023-03-20 16:00:00,380.9612,381.2999,380.8451,381.2225,3009927.0
2023-03-20 17:00:00,381.2612,381.358,381.0387,381.2516,396368.0
2023-03-20 18:00:00,381.2612,381.3774,380.9129,381.2322,105070.0
2023-03-20 19:00:00,381.1935,381.1935,380.8064,380.9806,99560.0
2023-03-21 04:00:00,382.0451,382.3741,381.5322,382.258,45542.0
2023-03-21 05:00:00,382.2193,383.0806,381.987,383.0709,67876.0
2023-03-21 06:00:00,383.1483,383.8838,382.887,383.2935,137177.0
2023-03-21 07:00:00,383.2741,384.3483,383.1096,384.1645,709624.0
2023-03-21 08:00:00,383.5162,384.358,381.2806,384.1161,486398.0
2023-03-21 09:00:00,384.1161,385.1516,383.9999,385.0451,7060057.0
2023-03-21 10:00:00,385.0354,385.4896,383.0612,383.458,11161454.0
2023-03-21 11:00:00,383.4677,384.4887,382.8193,383.1145,6942151.0
2023-03-21 12:00:00,383.129,384.0774,382.8967,383.6225,5331205.0
2023-03-21 13:00:00,383.6322,384.599,383.3709,383.4919,5216361.0
2023-03-21 14:00:00,383.487,385.0935,383.458,384.8322,5894124.0
2023-03-21 15:00:00,384.8225,386.5258,384.7741,386.0032,18497380.0
2023-03-21 16:00:00,386.0032,386.3322,384.5938,386.0903,4791630.0
2023-03-21 17:00:00,386.1193,386.1387,385.9838,386.0128,56915.0
2023-03-21 18:00:00,386.0419,386.0419,385.7612,385.9838,76416.0
2023-03-21 19:00:00,385.9645,386.0903,385.8483,386.0225,120136.0
2023-03-22 04:00:00,385.1032,385.3451,384.6483,385.0161,57152.0
2023-03-22 05:00:00,385.0451,385.7032,384.929,385.5193,39833.0
2023-03-22 06:00:00,385.4516,386.187,385.2387,386.0516,29778.0
2023-03-22 07:00:00,386.0322,386.458,385.6645,385.8096,110553.0
2023-03-22 08:00:00,385.9935,386.4387,384.9483,385.8967,223642.0
2023-03-22 09:00:00,385.858,386.187,385.2387,385.7128,5240797.0
2023-03-22 10:00:00,385.7225,386.9806,385.4612,386.3709,6380494.0
2023-03-22 11:00:00,386.3612,386.5064,385.5387,386.0467,4625614.0
2023-03-22 12:00:00,386.0419,386.1096,385.0064,385.0935,4686993.0
2023-03-22 13:00:00,385.1032,385.9064,384.5516,385.6838,4936847.0
2023-03-22 14:00:00,385.7225,389.5064,384.5806,385.7032,25901884.0
2023-03-22 15:00:00,385.7032,386.9903,379.4225,379.4903,29450762.0
2023-03-22 16:00:00,379.5096,380.3129,379.229,379.6935,6483719.0
2023-03-22 17:00:00,379.7516,379.9838,379.5677,379.7419,121239.0
2023-03-22 18:00:00,379.9064,380.3225,379.8483,380.2258,160981.0
2023-03-22 19:00:00,380.2064,380.2258,379.8774,380.0903,55259.0
2023-03-23 04:00:00,382.2774,382.7322,381.3193,382.4225,92399.0
2023-03-23 05:00:00,382.4032,382.4225,381.3774,381.5806,45960.0
2023-03-23 06:00:00,381.6387,381.7064,380.4387,381.2419,185650.0
2023-03-23 07:00:00,381.2709,382.1419,381.2709,381.8612,221880.0
2023-03-23 08:00:00,381.9193,382.4999,380.8254,381.5999,520347.0
2023-03-23 09:00:00,381.5903,383.3903,380.9999,383.1774,7463667.0
2023-03-23 10:00:00,383.1774,385.6935,383.0709,385.5677,10960685.0
2023-03-23 11:00:00,385.5677,386.4096,384.9387,385.1806,8015707.0
2023-03-23 12:00:00,385.1999,385.471,383.7483,383.9709,7437008.0
2023-03-23 13:00:00,383.9709,384.3193,381.929,382.0838,9347385.0
2023-03-23 14:00:00,382.0838,382.6064,377.9419,379.6451,15225016.0
2023-03-23 15:00:00,379.6548,382.2483,377.758,380.429,29184073.0
2023-03-23 16:00:00,380.4483,382.1032,380.2548,381.6096,4477676.0
2023-03-23 17:00:00,381.629,381.9096,380.487,381.7451,576169.0
2023-03-23 18:00:00,381.6774,381.8032,380.6516,380.9129,119253.0
2023-03-23 19:00:00,380.8548,381.3774,380.8548,381.2032,75983.0
2023-03-24 04:00:00,382.1032,382.1032,379.1322,380.1483,146206.0
2023-03-24 05:00:00,379.9645,380.6129,377.8935,377.8935,165969.0
2023-03-24 06:00:00,377.8741,378.4741,377.2064,377.9129,332441.0
2023-03-24 07:00:00,377.9903,378.358,376.9935,377.3129,732345.0
2023-03-24 08:00:00,377.8451,382.5483,376.7709,378.5806,1217482.0
2023-03-24 09:00:00,378.5806,379.3451,376.8387,379.0112,10963408.0
2023-03-24 10:00:00,379.0258,380.2645,377.6322,378.9096,13729496.0
2023-03-24 11:00:00,378.8903,380.6129,377.3419,380.4483,11805924.0
2023-03-24 12:00:00,380.4483,381.2903,379.0645,380.6225,8807401.0
2023-03-24 13:00:00,380.6225,381.658,380.0225,380.8596,6884504.0
2023-03-24 14:00:00,380.8645,382.3935,380.729,381.9193,7454540.0
2023-03-24 15:00:00,381.9387,383.0709,381.3387,382.9548,16148928.0
2023-03-24 16:00:00,382.9451,383.758,382.7419,383.7096,4871617.0
2023-03-24 17:00:00,383.6999,383.7387,382.9838,383.6516,557132.0
2023-03-24 18:00:00,383.6128,383.6709,383.3225,383.5644,44155.0
2023-03-24 19:00:00,383.5645,383.7096,383.5064,383.6709,21543.0
2023-03-27 04:00:00,384.4354,384.4354,383.0709,384.029,77277.0
2023-03-27 05:00:00,384.1548,384.7741,383.8548,384.387,34193.0
2023-03-27 06:00:00,384.687,385.4128,384.6774,385.1225,73710.0
2023-03-27 07:00:00,385.1032,385.9354,385.1032,385.529,508501.0
2023-03-27 08:00:00,385.5483,385.887,382.8387,385.1612,342416.0
2023-03-27 09:00:00,385.2096,386.0516,384.5903,385.1998,7518746.0
2023-03-27 10:00:00,385.1999,385.3741,383.4483,383.6225,8499717.0
2023-03-27 11:00:00,383.6225,384.0677,382.7999,383.187,5718768.0
2023-03-27 12:00:00,383.1774,384.1645,382.8096,383.6419,5872296.0
2023-03-27 13:00:00,383.6612,384.7209,383.2645,384.029,5120919.0
2023-03-27 14:00:00,384.0387,385.2774,383.5983,385.1999,5585688.0
2023-03-27 15:00:00,385.1999,385.4225,383.0709,383.6612,14917705.0
2023-03-27 16:00:00,383.6612,384.1451,383.47,384.1161,2718732.0
2023-03-27 17:00:00,384.1838,384.1935,383.4904,384.1258,1519386.0
2023-03-27 18:00:00,384.087,384.087,383.758,384.0387,105367.0
2023-03-27 19:00:00,384.0677,384.2516,384.0193,384.2032,78460.0
2023-03-28 04:00:00,383.8548,383.9032,383.3322,383.4387,48170.0
2023-03-28 05:00:00,383.5161,383.6128,383.0128,383.158,21568.0
2023-03-28 06:00:00,383.129,383.2741,382.7999,383.0128,60846.0
2023-03-28 07:00:00,383.0225,383.7387,382.9838,383.4387,151714.0
2023-03-28 08:00:00,383.6322,385.0645,382.5677,382.7612,444929.0
2023-03-28 09:00:00,382.7419,383.2548,382.229,382.7328,5184696.0
2023-03-28 10:00:00,382.7328,383.6999,381.8225,382.074,8302042.0
2023-03-28 11:00:00,382.0645,383.429,382.0064,383.2645,5574877.0
2023-03-28 12:00:00,383.2838,383.3703,382.3596,382.6161,3780200.0
2023-03-28 13:00:00,382.6161,382.7419,380.9903,381.1403,6335693.0
2023-03-28 14:00:00,381.1354,382.2387,381.029,382.0838,5901070.0
2023-03-28 15:00:00,382.0935,382.9548,381.6193,382.887,10755724.0
2023-03-28 16:00:00,382.887,383.4676,382.8387,383.3999,2923138.0
2023-03-28 17:00:00,383.4096,383.5258,383.3903,383.487,74946.0
2023-03-28 18:00:00,383.4774,383.6225,383.3709,383.487,153434.0
2023-03-28 19:00:00,383.4967,383.9032,383.4967,383.8161,56008.0
2023-03-29 04:00:00,385.9451,386.4096,385.0258,386.0806,55963.0
2023-03-29 05:00:00,386.187,386.6128,386.187,386.6128,31751.0
2023-03-29 06:00:00,386.5935,386.5935,386.0032,386.2451,66410.0
2023-03-29 07:00:00,386.1967,386.3322,385.9354,385.9354,308929.0
2023-03-29 08:00:00,385.9645,386.4971,384.7161,386.2161,356977.0
2023-03-29 09:00:00,386.1967,387.2177,386.1967,386.942,8080445.0
2023-03-29 10:00:00,386.9516,387.358,385.8193,385.9548,8552860.0
2023-03-29 11:00:00,385.9451,387.029,385.887,386.9903,5094978.0
2023-03-29 12:00:00,386.9999,387.2128,386.5935,386.7677,4796523.0
2023-03-29 13:00:00,386.7677,387.5322,386.4967,386.6698,4869561.0
2023-03-29 14:00:00,386.6709,387.7838,386.3516,387.687,5585644.0
2023-03-29 15:00:00,387.7064,388.6451,387.1935,388.3935,17690838.0
2023-03-29 16:00:00,388.3935,388.5483,388.1903,388.3645,5201762.0
2023-03-29 17:00:00,388.3645,388.4516,388.3354,388.4225,29481.0
2023-03-29 18:00:00,388.3838,388.4903,388.1225,388.1999,68054.0
2023-03-29 19:00:00,388.2677,388.2774,387.929,387.9677,53030.0
2023-03-30 04:00:00,389.787,390.1354,389.1483,389.9806,70783.0
2023-03-30 05:00:00,389.9806,390.1161,389.8161,389.9806,31553.0
2023-03-30 06:00:00,390.0483,390.8225,390.0483,390.7258,73392.0
2023-03-30 07:00:00,390.7258,390.929,390.3967,390.6483,178038.0
2023-03-30 08:00:00,390.7258,391.1419,388.5483,390.8999,571571.0
2023-03-30 09:00:00,390.8903,391.2096,390.4645,391.0354,6563765.0
2023-03-30 10:00:00,391.0451,391.3064,389.8203,390.5709,9931250.0
2023-03-30 11:00:00,390.5903,391.0016,389.7387,390.0774,6351018.0
2023-03-30 12:00:00,390.0725,390.2516,389.0903,389.3903,5376210.0
2023-03-30 13:00:00,389.4096,389.8354,388.7999,389.3516,4916812.0
2023-03-30 14:00:00,389.3516,390.4741,389.2741,390.1355,5993569.0
2023-03-30 15:00:00,390.1451,390.7548,389.879,390.6774,12160503.0
2023-03-30 16:00:00,390.6774,391.1322,390.658,390.929,2705046.0
2023-03-30 17:00:00,390.929,390.9677,390.7838,390.7935,73570.0
2023-03-30 18:00:00,390.7838,390.7838,390.4258,390.7064,59596.0
2023-03-30 19:00:00,390.7258,391.1903,390.6774,391.1806,42368.0
2023-03-31 04:00:00,390.7838,391.0258,390.5128,390.7838,14074.0
2023-03-31 05:00:00,390.8419,391.4806,390.7935,391.2774,12318.0
2023-03-31 06:00:00,391.229,391.4032,391.0935,391.3161,18146.0
2023-03-31 07:00:00,391.3451,391.6354,391.229,391.229,106963.0
2023-03-31 08:00:00,391.3354,392.3709,390.6576,391.7128,879103.0
2023-03-31 09:00:00,391.7322,392.6806,391.4999,392.3806,8048554.0
2023-03-31 10:00:00,392.4096,393.2032,392.2838,393.087,9737198.0
2023-03-31 11:00:00,393.087,394.0258,392.9395,393.9967,6796499.0
2023-03-31 12:00:00,393.987,394.5387,393.9193,394.0929,5880022.0
2023-03-31 13:00:00,394.0935,394.2193,393.5612,393.9967,5752273.0
2023-03-31 14:00:00,394.0064,394.558,393.8128,394.3935,6891971.0
2023-03-31 15:00:00,394.3838,396.4838,394.3837,396.1548,26276873.0
2023-03-31 16:00:00,396.1645,396.5322,395.9806,396.3096,6936629.0
2023-03-31 17:00:00,396.3096,396.4741,396.2903,396.3096,80601.0
2023-03-31 18:00:00,396.3096,396.4741,396.2516,396.4741,61503.0
2023-03-31 19:00:00,396.4064,396.629,396.3677,396.5419,31736.0
2023-04-03 04:00:00,395.8064,396.1161,395.187,395.487,78906.0
2023-04-03 05:00:00,395.5354,395.8064,395.5354,395.6516,19592.0
2023-04-03 06:00:00,395.787,396.1451,395.758,396.0387,69218.0
2023-04-03 07:00:00,396.0387,396.1548,395.5741,395.8161,194429.0
2023-04-03 08:00:00,395.8548,396.1254,394.9354,395.8064,325825.0
2023-04-03 09:00:00,395.8064,397.4516,395.5935,396.8806,6482357.0
2023-04-03 10:00:00,396.9193,398.0999,395.7677,395.8016,9591919.0
2023-04-03 11:00:00,395.8064,396.2903,395.2645,396.2806,6941765.0
2023-04-03 12:00:00,396.2806,396.6677,396.0193,396.0774,4420804.0
2023-04-03 13:00:00,396.0822,396.5516,395.7096,396.0207,4956624.0
2023-04-03 14:00:00,396.029,397.2193,395.9032,397.137,5547985.0
2023-04-03 15:00:00,397.1419,397.9258,397.0703,397.6741,11613096.0
2023-04-03 16:00:00,397.6645,397.829,397.5387,397.6451,2885772.0
2023-04-03 17:00:00,397.6451,397.6935,397.4225,397.4999,352368.0
2023-04-03 18:00:00,397.4999,397.5096,397.1612,397.229,184830.0
2023-04-03 19:00:00,397.2193,397.4516,397.2193,397.3354,93392.0
2023-04-04 04:00:00,397.4516,398.1967,397.4032,397.8387,27701.0
2023-04-04 05:00:00,397.9741,399.087,397.8967,398.9419,34737.0
2023-04-04 06:00:00,398.8354,399.4354,398.7096,399.1161,44237.0
2023-04-04 07:00:00,399.0967,399.1935,398.7193,398.8451,113192.0
2023-04-04 08:00:00,399.0677,399.4258,397.4999,398.7387,165977.0
2023-04-04 09:00:00,398.7193,398.7677,396.5166,397.7516,5261223.0
2023-04-04 10:00:00,397.7709,398.6322,396.329,396.5032,9850774.0
2023-04-04 11:00:00,396.4974,396.5032,395.0419,395.129,8623615.0
2023-04-04 12:00:00,395.129,395.3612,394.1032,395.158,6441160.0
2023-04-04 13:00:00,395.1774,396.087,394.9451,395.4967,4675781.0
2023-04-04 14:00:00,395.5064,395.7822,394.529,394.6935,5011688.0
2023-04-04 15:00:00,394.6838,395.5258,394.3354,395.5161,10310152.0
2023-04-04 16:00:00,395.5258,395.8437,395.4483,395.7774,2802219.0
2023-04-04 17:00:00,395.7967,395.8548,395.7193,395.8548,38640.0
2023-04-04 18:00:00,395.8451,395.8935,395.6903,395.758,134664.0
2023-04-04 19:00:00,395.8451,395.9806,395.758,395.8935,56645.0
2023-04-05 04:00:00,395.2548,395.487,394.6064,394.7903,56411.0
2023-04-05 05:00:00,394.7806,395.1677,394.6258,394.7032,55772.0
2023-04-05 06:00:00,394.7032,395.187,394.587,395.1774,13037.0
2023-04-05 07:00:00,395.1483,395.4774,395.0322,395.1096,126542.0
2023-04-05 08:00:00,395.2548,395.8451,394.4903,394.7806,461311.0
2023-04-05 09:00:00,394.7322,395.4387,394.6161,395.1774,5416852.0
2023-04-05 10:00:00,395.1967,395.5161,393.1258,393.2419,10085314.0
2023-04-05 11:00:00,393.2419,394.2628,393.0483,393.929,6643969.0
2023-04-05 12:00:00,393.9193,393.9919,392.787,393.0534,5321590.0
2023-04-05 13:00:00,393.0628,394.0935,392.8838,394.0258,5691299.0
2023-04-05 14:00:00,394.0354,394.6161,393.9193,394.3548,5285331.0
2023-04-05 15:00:00,394.3645,394.7032,393.7161,394.4999,10010877.0
2023-04-05 16:00:00,394.4999,394.587,394.2774,394.287,2239128.0
2023-04-05 17:00:00,394.4032,394.4032,394.0354,394.1128,43260.0
2023-04-05 18:00:00,394.1128,394.2677,393.929,394.229,112540.0
2023-04-05 19:00:00,394.1806,394.258,394.0741,394.1419,38015.0
2023-04-06 04:00:00,394.4709,394.6354,394.3161,394.5193,19034.0
2023-04-06 05:00:00,394.558,394.5774,394.0838,394.1128,13315.0
2023-04-06 06:00:00,394.0548,394.4999,393.7258,394.4128,156549.0
2023-04-06 07:00:00,394.4999,395.0806,394.4709,395.0806,119998.0
2023-04-06 08:00:00,394.9364,395.158,393.4354,393.9483,522501.0
2023-04-06 09:00:00,393.9193,394.0161,392.5916,393.0435,5248033.0
2023-04-06 10:00:00,393.0483,394.1516,392.9709,393.329,8600953.0
2023-04-06 11:00:00,393.3193,394.9741,393.1258,394.9499,5881342.0
2023-04-06 12:00:00,394.9548,395.9516,394.9548,395.4096,6152089.0
2023-04-06 13:00:00,395.429,396.0193,395.2451,395.6709,3901741.0
2023-04-06 14:00:00,395.6758,396.2709,395.5741,395.7387,4172630.0
2023-04-06 15:00:00,395.7435,396.058,395.2935,395.9999,11526187.0
2023-04-06 16:00:00,395.9999,396.0193,395.8161,395.8161,2094637.0
2023-04-06 17:00:00,395.8258,395.8258,395.6612,395.6612,103281.0
2023-04-06 18:00:00,395.6612,395.8258,395.5354,395.7096,213875.0
2023-04-06 19:00:00,395.6805,395.6903,395.4967,395.5741,36464.0
2023-04-10 04:00:00,395.8741,395.9999,395.758,395.9999,34185.0
2023-04-10 05:00:00,396.0193,396.2806,395.9806,396.1354,11137.0
2023-04-10 06:00:00,396.1451,396.2516,396.1064,396.1258,8358.0
2023-04-10 07:00:00,396.087,396.1161,395.0806,395.2741,102072.0
2023-04-10 08:00:00,395.7675,396.1064,393.629,393.687,305152.0
2023-04-10 09:00:00,393.658,393.8612,392.8741,393.0967,6595656.0
2023-04-10 10:00:00,393.0967,394.2483,392.9225,393.5612,7502704.0
2023-04-10 11:00:00,393.5903,394.6306,393.5903,393.8806,4862811.0
2023-04-10 12:00:00,393.8903,395.1677,393.1838,395.129,6152444.0
2023-04-10 13:00:00,395.1387,395.7096,395.0225,395.458,6065693.0
2023-04-10 14:00:00,395.4387,395.9322,395.187,395.8741,4342380.0
2023-04-10 15:00:00,395.8838,396.4741,395.458,396.4451,9980003.0
2023-04-10 16:00:00,396.4451,396.8419,396.2419,396.6677,3302630.0
2023-04-10 17:00:00,396.629,396.7741,396.3967,396.5806,94521.0
2023-04-10 18:00:00,396.5516,396.8128,396.5032,396.717,63279.0
2023-04-10 19:00:00,396.7064,396.9576,396.7064,396.9483,29354.0
2023-04-11 04:00:00,396.6774,397.1225,396.6774,397.1032,24940.0
2023-04-11 05:00:00,397.1225,397.587,397.1032,397.5483,15068.0
2023-04-11 06:00:00,397.5967,397.5967,397.0161,397.1903,24647.0
2023-04-11 07:00:00,397.1612,397.2387,396.1548,396.329,182271.0
2023-04-11 08:00:00,397.2096,397.577,396.1548,396.5128,338466.0
2023-04-11 09:00:00,396.5128,397.046,396.2032,396.3096,4213409.0
2023-04-11 10:00:00,396.329,396.8032,395.729,396.1741,6291398.0
2023-04-11 11:00:00,396.1935,396.8895,396.1451,396.8023,4099111.0
2023-04-11 12:00:00,396.8032,397.2967,396.6096,397.1709,3937587.0
2023-04-11 13:00:00,397.1806,397.6258,396.9096,397.558,3661217.0
2023-04-11 14:00:00,397.5774,397.858,397.2967,397.6935,4312329.0
2023-04-11 15:00:00,397.6935,397.9161,396.029,396.4935,12553966.0
2023-04-11 16:00:00,396.4838,396.8032,396.3983,396.5806,2942134.0
2023-04-11 17:00:00,396.6387,396.6774,396.4354,396.5322,49332.0
2023-04-11 18:00:00,396.5225,396.717,396.5225,396.629,68284.0
2023-04-11 19:00:00,396.629,396.8225,396.5903,396.7161,36735.0
2023-04-12 04:00:00,396.687,397.2387,396.6774,396.8419,19060.0
2023-04-12 05:00:00,396.7451,397.258,396.6967,397.1903,12620.0
2023-04-12 06:00:00,397.2387,397.4225,397.0258,397.0258,20428.0
2023-04-12 07:00:00,397.0548,397.3838,396.8903,397.3645,155041.0
2023-04-12 08:00:00,397.3645,400.4032,396.3096,398.8161,2595026.0
2023-04-12 09:00:00,398.8258,399.1258,396.9096,397.4999,8082057.0
2023-04-12 10:00:00,397.4903,398.5645,395.8935,395.9748,10730906.0
2023-04-12 11:00:00,395.9806,397.229,395.0612,397.1032,8076066.0
2023-04-12 12:00:00,397.1032,397.7128,397.0064,397.6064,4783528.0
2023-04-12 13:00:00,397.6161,398.2064,397.2193,397.6257,4899081.0
2023-04-12 14:00:00,397.6248,398.2064,395.3419,395.8268,9593785.0
2023-04-12 15:00:00,395.8354,396.2128,394.2967,394.9064,16870837.0
2023-04-12 16:00:00,394.9112,395.0419,394.5483,394.6161,4247881.0
2023-04-12 17:00:00,394.7032,394.887,394.4516,394.6354,280936.0
2023-04-12 18:00:00,394.6354,394.6645,394.0838,394.1806,95943.0
2023-04-12 19:00:00,394.1999,394.4128,394.0161,394.0645,55036.0
2023-04-13 04:00:00,395.8064,396.1064,395.3612,395.3612,43566.0
2023-04-13 05:00:00,395.4193,396.1548,395.3612,395.8258,31151.0
2023-04-13 06:00:00,395.758,395.758,395.158,395.3419,31337.0
2023-04-13 07:00:00,395.3225,395.6032,394.9161,395.0516,118515.0
2023-04-13 08:00:00,395.3341,396.7161,394.858,396.3387,619539.0
2023-04-13 09:00:00,396.3387,396.5322,395.5168,395.9417,6187506.0
2023-04-13 10:00:00,395.9322,397.6258,395.758,397.0258,9984986.0
2023-04-13 11:00:00,397.0209,397.8193,397.0209,397.6935,5545491.0
2023-04-13 12:00:00,397.6935,398.2838,397.6935,398.2161,4885002.0
2023-04-13 13:00:00,398.2161,399.4645,397.8338,399.358,6494463.0
2023-04-13 14:00:00,399.3677,400.316,399.2419,400.2145,8344265.0
2023-04-13 15:00:00,400.2193,400.4903,399.8032,400.108,16425810.0
2023-04-13 16:00:00,400.1128,400.1322,399.6387,399.6774,3578265.0
2023-04-13 17:00:00,399.7548,399.9096,399.6193,399.629,105852.0
2023-04-13 18:00:00,399.6096,400.0161,399.5612,399.9096,103028.0
2023-04-13 19:00:00,399.929,400.0064,399.687,399.8225,61813.0
2023-04-14 04:00:00,399.9483,399.9483,399.3483,399.4741,19978.0
2023-04-14 05:00:00,399.3774,399.6387,399.3387,399.5419,17447.0
2023-04-14 06:00:00,399.4354,399.9096,399.1161,399.7741,113434.0
2023-04-14 07:00:00,399.7451,400.3354,399.658,399.9387,513321.0
2023-04-14 08:00:00,399.9201,400.6441,399.1064,399.5903,695463.0
2023-04-14 09:00:00,399.5225,401.6999,399.2128,401.4448,7065598.0
2023-04-14 10:00:00,401.4096,401.5838,398.429,398.9225,12065140.0
2023-04-14 11:00:00,398.9419,399.1548,398.0032,398.4884,6533472.0
2023-04-14 12:00:00,398.5016,398.5645,396.8999,397.1128,7040809.0
2023-04-14 13:00:00,397.1128,398.2645,396.8322,397.7612,6129746.0
2023-04-14 14:00:00,397.7709,398.8935,397.4419,398.7891,6054974.0
2023-04-14 15:00:00,398.7967,399.4693,397.4032,399.1838,12593592.0
2023-04-14 16:00:00,399.1838,400.3548,399.1548,400.0258,3198027.0
2023-04-14 17:00:00,400.1322,400.1322,399.5999,399.6774,204423.0
2023-04-14 18:00:00,399.7161,399.7741,399.6774,399.7064,5943.0
2023-04-14 19:00:00,399.7548,399.8225,399.7258,399.8225,11542.0
2023-04-17 04:00:00,399.987,400.1709,399.6774,399.7161,47138.0
2023-04-17 05:00:00,399.7548,399.8806,399.3193,399.4935,33500.0
2023-04-17 06:00:00,399.4935,399.7451,399.4161,399.7161,9470.0
2023-04-17 07:00:00,399.6677,399.8806,399.3967,399.7354,118535.0
2023-04-17 08:00:00,399.6986,400.3935,399.1645,399.2903,452467.0
2023-04-17 09:00:00,399.2999,399.8612,398.9128,399.3663,5225800.0
2023-04-17 10:00:00,399.3725,399.8467,398.642,399.0388,7428459.0
2023-04-17 11:00:00,399.0483,399.3774,397.9451,398.3903,6549261.0
2023-04-17 12:00:00,398.3999,398.7096,397.9935,398.4869,4167831.0
2023-04-17 13:00:00,398.4774,398.8258,397.9645,398.0548,4219881.0
2023-04-17 14:00:00,398.0517,399.4935,397.8241,399.387,6027793.0
2023-04-17 15:00:00,399.387,400.6064,399.387,400.587,13793850.0
2023-04-17 16:00:00,400.587,400.9258,400.529,400.5967,3109335.0
2023-04-17 17:00:00,400.5483,400.6451,400.4806,400.5193,67797.0
2023-04-17 18:00:00,400.5193,400.5677,400.4032,400.5151,41288.0
2023-04-17 19:00:00,400.529,400.6064,400.4516,400.529,57743.0
2023-04-18 04:00:00,400.8387,401.6128,400.8387,401.4483,26694.0
2023-04-18 05:00:00,401.3516,402.1645,401.3516,401.9709,30486.0
2023-04-18 06:00:00,401.9322,402.4354,401.8548,402.3387,51451.0
2023-04-18 07:00:00,402.358,402.3967,401.8258,402.1161,277102.0
2023-04-18 08:00:00,402.3096,402.6387,400.3354,402.387,234131.0
2023-04-18 09:00:00,402.3774,402.3967,401.1193,401.2983,5729247.0
2023-04-18 10:00:00,401.3032,401.3274,399.6096,399.9822,8802654.0
2023-04-18 11:00:00,399.9774,400.4854,399.4647,399.8903,5292848.0
2023-04-18 12:00:00,399.9096,400.887,399.7838,400.4419,4279822.0
2023-04-18 13:00:00,400.4433,401.0903,400.2193,400.5979,4933038.0
2023-04-18 14:00:00,400.6016,401.1193,399.7548,400.4818,6447222.0
2023-04-18 15:00:00,400.4807,401.2209,400.4709,400.858,11836673.0
2023-04-18 16:00:00,400.8532,401.6128,400.4516,400.7806,2500409.0
2023-04-18 17:00:00,400.8387,400.9258,400.7419,400.7612,38028.0
2023-04-18 18:00:00,400.7612,400.7708,400.5967,400.7419,49971.0
2023-04-18 19:00:00,400.7709,400.7709,400.529,400.5483,32848.0
2023-04-19 04:00:00,399.7645,399.7645,399.0193,399.329,34132.0
2023-04-19 05:00:00,399.1741,399.1741,398.4096,398.458,52013.0
2023-04-19 06:00:00,398.5548,398.9903,398.487,398.9903,52268.0
2023-04-19 07:00:00,398.9999,399.2419,398.7096,398.8451,175843.0
2023-04-19 08:00:00,399.029,400.4999,398.187,398.4387,534459.0
2023-04-19 09:00:00,398.4387,399.4258,398.4387,398.9999,5762310.0
2023-04-19 10:00:00,399.0096,400.2435,398.9612,399.987,7675422.0
2023-04-19 11:00:00,400.0064,400.4419,399.6483,400.3741,5184651.0
2023-04-19 12:00:00,400.3838,400.8483,400.1903,400.675,4012595.0
2023-04-19 13:00:00,400.6838,401.2064,400.4903,401.1671,4952045.0
2023-04-19 14:00:00,401.1677,401.6903,400.8193,401.158,4969464.0
2023-04-19 15:00:00,401.158,401.3951,400.287,400.8483,9758056.0
2023-04-19 16:00:00,400.8387,400.858,400.258,400.3548,2685441.0
2023-04-19 17:00:00,400.258,400.5483,400.2193,400.287,45434.0
2023-04-19 18:00:00,400.287,400.3064,399.8032,399.9193,465836.0
2023-04-19 19:00:00,399.9096,399.9387,399.5322,399.6193,61099.0
2023-04-20 04:00:00,398.2741,398.3612,397.7419,397.9451,48119.0
2023-04-20 05:00:00,397.9161,398.3032,397.8677,398.1967,22133.0
2023-04-20 06:00:00,398.1967,398.4677,398.0032,398.4677,144467.0
2023-04-20 07:00:00,398.4677,398.6806,397.9838,397.9838,266774.0
2023-04-20 08:00:00,398.3419,400.1419,397.6161,398.2645,566568.0
2023-04-20 09:00:00,398.3128,399.0193,397.8193,398.3806,6993535.0
2023-04-20 10:00:00,398.3709,399.5516,398.0903,399.4063,7213612.0
2023-04-20 11:00:00,399.4064,399.5225,398.5258,399.0172,5190337.0
2023-04-20 12:00:00,399.0145,399.987,398.5451,399.9096,4586077.0
2023-04-20 13:00:00,399.929,400.3548,399.7741,399.8999,5629289.0
2023-04-20 14:00:00,399.8903,399.9193,397.8774,398.3517,9389314.0
2023-04-20 15:00:00,398.3612,398.6612,397.0354,398.5935,17527419.0
